File generated on // Fichier créé sur, 2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, O3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-02,19,16,17,32,36,36,34,34,36,42,43,45,46,47,48,45,44,39,32,31,33,35,34,30
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-03,25,24,23,24,20,22,29,30,31,31,38,38,40,39,35,35,34,33,29,33,30,33,35,36
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-04,36,38,38,40,42,45,41,41,42,42,40,41,42,41,42,41,40,41,41,40,41,41,42,43
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-05,44,44,43,42,39,29,24,22,29,31,37,38,40,42,42,42,40,40,39,34,32,30,30,15
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-06,18,20,18,16,10,6,10,20,29,32,33,35,39,42,43,42,43,39,35,32,30,31,33,34
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-07,35,35,32,29,23,18,23,26,29,31,34,37,39,40,42,8,4,2,2,14,32,28,25,9
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-08,15,31,37,40,44,46,46,46,46,45,46,48,47,45,45,43,45,43,39,40,39,33,31,33
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-09,39,33,38,39,39,38,36,36,40,38,40,41,42,42,42,42,40,41,38,38,36,36,40,33
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-10,29,24,26,29,30,28,31,33,34,37,37,38,38,34,37,42,41,40,34,29,25,29,26,23
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-11,20,21,8,9,2,3,3,10,34,44,45,45,45,44,42,43,43,44,42,31,20,18,42,43
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-12,38,38,34,37,34,32,32,29,31,31,32,32,28,38,39,40,37,41,39,41,38,38,28,29
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-13,32,36,27,24,13,7,10,11,20,29,37,38,40,35,37,35,27,26,24,10,16,8,12,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-14,23,14,21,17,5,6,3,12,22,22,27,34,35,38,37,40,41,43,37,35,38,28,27,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-15,18,22,19,17,20,23,26,28,30,32,36,35,35,42,40,38,41,43,40,27,21,18,13,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-16,24,18,14,23,29,6,4,12,23,30,24,34,36,37,40,43,47,47,44,39,34,39,32,31
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-17,29,26,27,25,28,26,27,32,36,42,43,44,45,48,49,49,48,47,44,38,38,38,36,40
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-18,48,49,49,49,46,44,41,41,40,40,38,39,36,35,33,28,34,29,33,40,41,45,45,47
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-19,47,46,45,44,43,41,39,41,45,46,44,45,46,47,47,48,47,47,46,39,28,25,23,28
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-20,30,30,27,22,19,20,20,25,30,31,35,36,40,44,45,44,41,40,39,40,39,33,33,34
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-21,32,28,24,24,23,21,14,12,15,22,30,30,29,29,33,33,34,36,32,28,29,22,22,14
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-22,10,17,23,23,24,9,9,16,27,29,32,36,38,36,34,40,38,32,33,23,22,28,30,6
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-23,10,14,14,13,12,11,12,19,27,29,38,43,45,46,46,44,43,42,44,39,37,26,21,17
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-24,20,21,28,27,21,20,26,27,30,36,41,42,41,43,45,44,43,40,38,34,34,35,30,28
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-25,30,32,34,32,25,34,36,32,39,42,43,46,44,44,45,42,42,40,37,33,31,31,30,24
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-26,18,15,11,9,6,3,8,13,22,34,39,40,41,37,36,41,41,40,40,36,36,35,34,33
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-27,27,18,9,8,8,7,11,20,27,37,40,41,30,30,33,33,37,40,38,31,17,16,11,8
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-28,16,19,17,16,8,5,6,13,20,22,27,29,30,39,41,43,46,37,34,29,25,23,24,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-29,13,12,19,18,17,14,14,18,20,27,28,33,34,38,41,44,43,41,40,34,34,32,26,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-04-30,25,29,32,30,29,30,29,30,29,29,32,38,43,45,43,37,43,45,44,39,32,30,24,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-01,24,5,3,5,2,4,12,18,24,28,35,44,45,47,48,49,49,47,45,40,30,26,27,31
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-02,29,27,28,32,27,27,28,24,26,26,29,33,35,37,33,25,32,33,36,31,32,26,22,12
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-03,12,9,26,26,25,25,23,23,27,29,32,35,37,40,40,39,34,30,29,31,34,30,28,27
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-04,25,23,24,22,21,19,19,23,21,19,23,31,30,32,24,14,13,13,2,1,1,2,1,5
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-05,26,29,19,19,32,27,28,28,31,28,34,39,39,40,40,40,35,30,29,32,30,34,39,38
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-06,37,39,36,35,17,11,12,22,32,36,40,44,42,36,36,36,38,42,36,38,29,25,30,28
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-07,27,24,8,5,8,12,11,16,24,31,33,34,38,39,40,39,39,39,37,35,34,35,33,32
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-08,35,33,30,29,21,24,27,28,35,36,36,31,32,30,34,32,35,40,39,37,32,22,17,14
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-09,20,19,28,27,19,17,13,14,15,17,23,28,33,35,38,39,37,36,33,29,23,24,29,27
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-10,28,25,23,21,14,14,13,10,15,32,34,36,38,39,39,39,37,36,35,34,31,28,26,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-11,28,31,15,10,16,18,8,14,25,29,32,33,38,41,40,41,39,39,34,26,21,17,21,30
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-12,36,37,35,36,36,31,24,21,18,21,21,22,29,32,33,33,33,35,38,33,29,29,37,33
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-13,40,35,32,30,31,28,30,35,38,36,36,39,40,42,43,43,37,38,38,37,33,32,31,31
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-14,29,26,28,27,27,31,33,31,32,29,28,29,33,31,28,29,29,28,25,18,16,18,21,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-15,21,25,22,21,19,18,20,24,28,31,30,32,31,34,33,31,28,27,26,20,18,21,19,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-16,20,20,24,26,24,24,23,24,29,37,38,44,43,44,45,44,43,42,41,38,32,35,34,32
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-17,32,21,21,22,20,17,27,35,38,40,41,43,45,44,44,44,44,45,44,43,37,35,34,34
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-18,31,29,27,28,33,35,37,38,38,40,44,44,43,44,45,44,44,43,42,40,40,34,33,35
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-19,31,33,31,31,26,24,26,28,24,31,32,34,34,36,34,34,36,32,30,26,20,24,23,14
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-20,10,15,12,11,8,7,14,20,20,22,22,19,26,34,30,25,28,32,33,35,31,25,22,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-21,17,16,14,14,8,12,16,16,18,19,24,22,28,35,35,39,41,40,30,30,35,32,20,13
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-22,18,18,19,20,19,17,20,23,24,24,29,36,40,44,45,45,47,47,45,44,40,40,33,29
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-23,28,16,15,23,23,20,23,25,23,26,30,37,40,41,41,42,42,43,41,38,36,36,27,25
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-24,21,18,17,18,18,17,18,24,26,27,27,26,28,30,32,32,34,32,31,29,28,35,39,37
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-25,33,28,29,30,25,26,25,23,19,23,25,26,30,32,33,34,35,34,33,31,26,20,16,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-26,22,22,23,21,21,13,16,18,18,25,30,26,30,29,14,19,28,28,18,28,27,29,27,26
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-27,21,29,23,24,23,26,30,36,36,35,34,38,-999,39,38,38,40,40,37,34,34,33,32,29
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-28,32,25,17,14,16,18,19,20,24,31,34,38,38,33,30,33,40,40,40,40,39,35,33,36
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-29,33,25,21,20,18,19,21,24,21,22,30,32,33,34,37,35,35,32,35,35,30,25,27,28
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-30,28,23,20,22,18,17,15,18,20,-999,-999,23,27,30,31,31,33,31,23,26,28,27,26,26
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-05-31,27,28,19,25,23,16,11,6,7,10,16,17,18,24,28,30,29,26,26,23,13,6,7,5
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-01,6,9,14,11,9,13,8,5,5,15,17,24,26,22,22,24,22,16,12,10,3,1,2,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-02,23,26,23,21,11,9,7,13,20,30,27,33,31,32,34,37,29,26,26,30,18,17,23,23
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-03,20,20,19,19,17,13,11,10,10,9,25,29,26,26,28,34,31,28,23,22,20,20,24,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-04,18,17,20,18,15,13,16,17,17,26,31,31,34,36,36,36,39,34,28,23,24,22,22,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-05,20,21,17,14,13,16,15,21,25,21,22,23,24,27,26,26,27,27,27,25,22,23,25,24
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-06,23,22,15,16,10,12,16,17,19,21,24,27,29,30,31,31,30,27,26,23,18,19,17,9
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-07,10,9,8,6,7,4,6,7,12,13,16,17,19,19,20,17,12,15,22,24,11,14,14,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-08,22,22,24,23,18,15,16,25,29,31,31,33,35,36,36,37,35,36,37,32,26,22,19,12
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-09,21,21,18,17,16,13,11,13,16,7,-999,21,24,23,22,21,20,22,23,22,20,19,20,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-10,16,15,15,14,12,6,9,12,15,16,17,22,24,29,31,30,28,29,25,23,19,20,23,26
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-11,25,23,24,27,29,29,27,29,32,37,39,38,38,40,40,40,37,34,35,31,29,27,26,24
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-12,24,25,19,20,20,19,18,17,16,16,21,23,29,30,30,29,32,33,34,33,30,27,25,25
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-13,22,20,20,21,23,22,23,25,25,25,28,30,31,32,32,33,31,31,30,30,29,29,30,29
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-14,24,26,26,28,24,22,24,26,26,28,29,28,29,33,35,36,36,36,33,31,28,27,26,25
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-15,25,25,25,25,19,14,18,21,26,25,25,24,23,28,28,28,25,20,14,11,13,13,9,10
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-16,16,13,9,10,8,8,9,12,13,12,12,17,29,40,40,41,36,31,33,36,30,24,19,9
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-17,4,2,2,2,7,5,9,14,15,18,21,21,25,23,28,29,32,33,34,30,27,22,20,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-18,18,17,20,21,21,18,18,19,18,19,20,24,28,29,30,32,34,35,35,31,28,24,20,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-19,17,21,24,21,23,21,18,19,19,19,20,19,23,26,27,30,30,30,29,20,18,18,18,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-20,25,24,22,22,17,12,16,15,18,20,22,24,29,31,35,34,36,35,35,32,26,16,11,11
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-21,10,12,11,13,15,13,14,17,16,20,22,26,27,27,27,25,22,19,19,18,15,15,14,11
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-22,8,8,11,12,6,7,7,17,19,23,21,24,28,29,27,30,31,32,29,23,21,21,24,27
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-23,27,26,26,25,24,21,21,21,22,21,21,23,26,28,26,28,30,35,33,30,18,15,6,6
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-24,8,16,10,11,9,5,10,7,15,23,27,24,20,25,26,28,27,26,22,18,10,8,8,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-25,17,17,15,12,12,12,14,11,14,18,26,30,38,38,37,33,32,31,29,27,19,14,21,25
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-26,30,27,24,25,26,17,19,25,28,17,33,39,39,38,41,40,40,35,31,19,13,20,12,29
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-27,27,27,22,8,17,13,17,3,13,20,27,39,46,50,52,56,55,41,59,61,52,50,43,34
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-28,30,22,21,25,31,29,29,30,32,32,31,30,30,29,29,28,23,20,20,19,17,13,16,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-29,17,15,14,13,13,13,13,12,14,21,23,25,27,30,31,31,29,33,32,30,29,24,10,8
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-06-30,6,8,5,4,5,5,8,8,8,14,17,20,23,23,21,20,22,10,16,17,19,17,19,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-01,5,2,7,6,7,13,18,17,24,23,25,28,30,34,35,35,36,38,34,31,28,21,18,15
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-02,13,14,19,20,19,17,19,21,22,21,24,28,28,30,31,32,33,38,40,35,29,26,23,24
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-03,23,23,21,20,19,19,19,18,18,15,15,16,16,16,16,16,16,18,18,17,16,16,14,15
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-04,14,13,11,11,8,6,6,5,5,7,6,15,15,18,12,21,23,22,21,19,14,7,3,7
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-05,7,9,5,4,4,3,6,11,15,16,19,20,17,20,24,23,20,30,20,10,20,21,20,17
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-06,18,17,17,19,14,11,11,11,14,20,26,24,35,42,38,33,33,33,32,32,21,17,11,11
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-07,18,17,13,14,11,9,8,7,10,16,18,19,21,24,25,25,25,23,22,22,20,20,19,14
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-08,12,12,14,14,14,12,10,12,11,16,21,21,19,24,28,32,31,32,27,27,24,13,24,23
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-09,20,16,13,11,8,6,9,13,15,18,21,27,27,27,30,34,34,36,32,28,23,20,18,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-10,11,11,8,11,11,11,11,12,14,18,23,24,24,24,25,26,26,27,28,25,24,25,19,10
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-11,8,11,16,15,11,11,12,15,15,21,25,26,23,32,33,25,23,24,20,19,17,10,6,3
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-12,4,9,1,4,1,2,7,10,13,14,20,20,30,35,36,36,34,32,27,22,16,17,16,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-13,20,18,14,15,13,12,12,15,16,17,16,17,21,24,22,25,23,20,29,30,25,21,13,15
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-14,16,15,14,14,13,12,14,16,20,24,24,27,31,34,34,33,34,34,34,33,27,26,23,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-15,16,16,17,15,15,15,16,18,19,24,25,28,28,23,20,19,17,25,24,27,27,25,26,26
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-16,24,22,21,18,15,16,15,15,12,12,13,17,19,23,24,23,24,22,20,19,17,19,17,17
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-17,17,18,17,16,13,13,13,11,11,13,13,14,13,13,10,13,8,15,20,20,18,20,21,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-18,19,16,11,9,7,8,9,-999,6,7,13,14,17,20,22,23,25,26,24,20,19,7,2,0
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-19,0,1,2,2,1,1,4,7,6,8,9,11,18,20,18,19,18,19,14,11,7,1,9,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-20,1,1,4,3,10,7,8,7,11,16,22,21,14,18,22,20,18,11,6,14,11,3,1,3
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-21,6,8,21,6,2,1,11,13,15,18,21,28,31,29,30,32,34,32,33,32,26,28,27,12
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-22,6,8,7,7,11,12,13,14,16,19,21,23,25,28,29,30,30,29,27,24,21,18,17,13
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-23,15,15,16,14,11,10,12,11,11,13,15,16,21,25,25,27,28,28,29,32,31,26,21,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-24,16,15,11,12,5,5,10,18,19,17,21,26,34,39,37,36,23,21,19,18,11,8,7,3
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-25,1,1,1,3,1,3,2,4,4,7,8,26,26,26,18,11,13,11,11,5,9,5,1,0
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-26,1,1,0,0,0,1,1,4,7,17,33,34,32,25,23,19,13,22,12,12,9,9,13,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-27,6,3,11,13,16,15,23,26,31,34,37,41,48,51,53,55,57,52,50,46,41,30,22,15
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-28,11,8,4,1,0,4,12,8,8,13,24,31,37,38,44,49,52,41,31,33,30,38,31,34
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-29,36,18,22,22,17,7,4,10,17,27,37,48,53,44,56,56,42,32,25,17,17,15,18,30
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-30,30,26,21,19,3,2,6,20,33,44,46,49,54,47,56,55,55,45,34,21,17,26,27,17
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-07-31,14,12,7,6,8,7,17,26,30,35,44,51,54,53,47,49,46,41,35,31,21,22,17,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-01,18,15,15,14,6,5,9,11,11,11,13,17,22,26,27,27,25,29,36,33,24,16,14,14
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-02,12,11,12,13,14,12,13,16,20,21,-999,-999,27,30,32,33,34,33,32,30,25,22,16,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-03,16,18,16,18,14,11,-999,-999,-999,20,23,26,28,26,26,25,25,23,22,11,7,8,9,9
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-04,10,10,14,15,16,17,17,19,19,17,20,24,27,30,32,32,31,30,30,27,22,20,17,9
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-05,10,4,4,4,2,3,3,6,10,14,19,20,21,22,22,23,25,22,20,14,10,8,6,4
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-06,4,8,1,3,2,2,5,11,18,15,22,20,22,22,21,20,23,20,14,10,8,8,10,9
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-07,8,12,11,13,7,4,8,9,11,9,17,19,20,29,24,19,11,13,15,11,6,2,5,4
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-08,1,0,0,1,2,3,4,9,8,14,17,19,20,17,21,32,36,26,13,7,3,2,1,2
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-09,0,-999,0,-999,0,0,4,5,7,10,13,16,21,32,-999,21,23,29,26,36,30,26,27,22
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-10,17,13,11,11,9,9,14,12,12,15,18,24,25,23,24,22,24,21,21,19,17,17,17,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-11,17,15,14,13,11,8,12,-999,21,23,26,30,32,34,33,33,35,30,27,25,20,16,15,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-12,19,10,22,8,8,2,3,6,7,20,22,29,37,42,50,46,41,39,34,29,23,21,19,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-13,20,16,15,16,15,18,26,27,27,29,30,32,32,35,37,38,35,35,32,28,20,15,10,5
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-14,6,13,14,13,10,11,19,23,23,25,27,34,39,42,44,43,40,38,35,30,28,27,24,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-15,21,21,20,20,6,3,7,14,21,22,30,34,38,43,43,43,43,45,40,36,32,21,20,18
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-16,12,8,6,5,4,2,6,8,13,16,19,25,29,30,28,30,30,31,28,25,22,22,19,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-17,13,2,7,18,1,1,5,6,11,13,17,-999,26,25,31,22,25,19,16,8,2,6,2,1
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-18,5,7,3,1,1,1,1,3,5,8,15,27,27,19,22,22,34,33,29,27,24,20,18,28
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-19,25,20,1,2,0,3,5,6,5,5,10,21,27,38,27,24,26,31,41,44,41,33,23,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-20,19,15,11,11,12,11,12,13,14,15,18,19,22,24,25,27,29,29,27,25,19,18,19,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-21,16,13,13,12,12,14,15,15,15,16,16,19,26,28,29,30,31,31,29,26,24,23,20,20
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-22,19,16,12,5,0,1,6,9,11,16,16,22,26,30,29,26,28,34,37,35,30,28,21,15
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-23,11,7,6,4,2,3,4,8,8,12,16,17,26,27,29,28,28,22,22,20,20,18,10,4
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-24,2,7,11,11,10,7,9,9,6,8,6,14,23,22,16,16,10,10,13,14,13,18,5,5
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-25,4,8,14,17,13,1,3,7,12,20,25,23,24,31,35,32,27,30,35,32,21,20,10,11
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-26,7,8,5,6,6,5,7,9,10,12,13,15,18,19,21,20,20,19,18,17,17,16,16,16
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-27,16,11,22,20,14,13,15,20,19,19,22,23,23,25,27,29,29,28,27,25,23,20,12,12
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-28,11,12,12,12,11,12,15,16,18,21,27,28,29,30,31,30,30,29,26,23,25,28,24,19
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-29,13,6,13,12,11,6,5,11,8,13,18,29,22,29,33,29,24,27,27,25,20,15,5,3
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-30,11,12,5,1,0,0,2,10,14,10,14,24,19,28,32,22,13,11,7,1,1,1,1,3
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-08-31,8,11,14,8,4,2,3,7,5,9,19,28,38,32,40,51,44,39,37,30,26,22,21,21
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-09-01,20,18,18,16,12,8,12,14,17,16,18,20,22,27,28,26,26,25,23,23,26,23,17,7
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-09-02,7,12,8,6,1,2,2,5,6,10,15,11,13,18,33,41,42,51,41,30,22,19,18,17
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-09-03,16,14,13,11,10,9,10,12,12,13,16,21,26,28,28,28,28,27,23,19,14,13,14,14
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-09-04,14,14,15,16,16,13,15,16,16,18,20,18,17,17,16,19,18,17,19,15,15,23,30,30
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-09-05,30,25,12,11,12,12,13,17,21,26,29,34,34,36,38,27,26,30,23,19,13,7,11,17
O3,100125,Metro Van - Delta,BC,49.15835,-122.90173,2022-09-06,16,18,1,4,4,1,2,9,12,14,18,15,19,22,29,28,18,10,14,4,10,9,10,2
