File generated on // Fichier créé sur, 2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, SO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-22,-999,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.9,3.8,0.2,0.1,0.1,0.1,0.1,0.2,0,0.1,0.1,0.4,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-23,-999,0.1,0.1,0.1,0,0.1,0,0,0.1,0.1,0.3,0.5,1,1,1.7,1.7,1.4,0.6,0.1,0,0,0,0.1,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-24,-999,0.2,0.2,0.5,0.3,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.4,0.3,0.2,0.1,0,0,0.1,0.1,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-25,-999,1.5,0.5,0.5,0.2,0.3,0.3,0.4,0.6,1,1.1,0.2,0.2,0.1,0.1,0,0.2,0.4,0.5,0.6,1.2,1.5,3.3,1.9
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-26,-999,3.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.3,3.4,5.5,3.8,0.4,0.7,1.1,0.3,0.2,0.2,0.2,0.2,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-27,-999,5.4,7.2,3.8,3.2,5.1,1.8,0.7,0.4,0.3,0.3,0.3,0.2,1.1,0.3,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-28,-999,0.1,0.1,0.1,0,0,0.1,0.1,0.2,0.4,0.6,3.1,2.3,2.1,0.2,0.1,0.1,0.2,0.1,0,0,0,0,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-29,-999,0.1,0,0,0.1,0,0.1,0.2,0.5,0.2,0.2,0.2,0.1,0,0.1,0.1,0.3,0.2,0.2,0,0,0,0,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-30,-999,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0.2,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-10-31,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.5,2.4,3.4,6.2,4.4,0.6,0.7,1.6,1.2,0.3,0.4,0.3,0.3,0.4,0.4,0.3,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-01,-999,1.3,0.7,0.3,0.2,0.3,0.3,0.5,0.7,0.4,1.1,6.6,3.2,7.8,4.8,4,2.4,1,2.3,0.8,0.7,0.2,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-02,-999,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,7.3,6.5,6.2,2.7,1.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-03,-999,0.3,0.2,0.1,0.2,0.2,0.3,0.3,0.4,0.6,0.6,1.1,2,1.8,1.3,1.5,1.3,0.9,0.6,0.6,0.5,0.6,0.8,0.5
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-04,-999,0.2,0.2,0.1,0,1.2,4.1,0.4,0.4,0.5,0.3,0.5,0.2,0.5,1.3,0.1,0.1,0.1,0,0,0,0,0,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-05,-999,0,0,0,0.1,0,0,0,0.2,0.6,-999,-999,-999,-999,-999,-999,0.5,0.9,0.4,0.2,0.2,0.3,0.4,0.9
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-06,-999,0.7,0.2,0.3,0.5,0.6,0.3,0.3,0.7,0.9,0.8,0.9,0.7,0.5,0.7,0.8,0.3,0.2,0.3,0.3,0.1,0.2,0.1,0
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-07,-999,0,0,0,0.1,0.2,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-08,-999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-09,-999,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.1,0.3,0.4,0.7,0.7,0.6,0.7,0.9,1,1,0.8,0.8,0.9,0.6,1.5,1.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-10,-999,0.3,1.7,2.8,2.4,0.7,0.5,0.2,0.5,0.5,0.3,0.2,0.2,1.5,2.1,1.7,0.6,0.3,0.3,0.2,0.1,0.1,0.2,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-11,-999,0,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0,0.1,1.9,3.8,1.1,0.2,0.1,0.1,0.4,0.2,0.3,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-12,-999,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.7,0.9,0.7,0.6,1.2,1.4,2,1.5,1.2,0.6,0.4,0.5,0.4,0.3,0.3,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-13,-999,0.4,0.2,0.1,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.3,0.7,1.4,1.1,0.7,0.7,0.5,1,1,0.7,0.6
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-14,-999,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.2,0.3,0.2,0.5,0.4,0.2,0.1,0.2,0.3,0.1,0,0,0,0,0,0
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-15,-999,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-16,-999,0.2,0.1,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-17,-999,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-18,-999,0,0.1,0.2,0,0,0.1,0.1,0,0.2,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-19,-999,0.1,0.1,0,0.1,0.1,0.2,0,0,0,0.1,0,0,0,0.1,0.3,0.2,0.4,0.4,0.2,0.1,0.1,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-20,-999,0.3,0.4,0.4,0.3,0.5,0.5,0.4,0.4,0.6,0.8,0.7,0.5,0.5,1.5,2.1,1.1,0.6,0.7,0.3,0.3,0,0.2,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-21,-999,0,0.1,0.1,0.1,0.1,0.1,0,0.1,1.3,6.9,6,1,1.1,1.4,0.4,0.2,0.3,0.7,1.8,0.9,0.4,0.2,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-22,-999,0.2,0.1,0.2,0.1,0.1,0.4,0.8,1,1.1,1.3,3.1,0.8,0.9,0.9,0.7,0.5,0.5,0.3,0.3,0.1,0.1,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-23,-999,0.1,0.4,0.2,0.1,0.4,1.8,0.5,0.5,1.3,1.2,1.5,3.3,3.5,6,6.7,2.7,1.5,2.1,1.1,0.9,1,2,1.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-24,-999,0.9,0.9,1.1,0.9,0.8,0.8,0.8,0.7,0.8,0.7,0.6,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.5,0.4,0.3,0.2,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-25,-999,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.8,1.9,0.9,0.4,0.4,1.1,0.5,0.4,0.4,0.5,0.7,0.3,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-26,-999,0.3,0.2,0.2,0.2,0.1,0.1,0.4,1.1,0.3,0.6,0.8,0.4,0.3,0.4,0.3,0.2,0.4,0.4,0.4,0.6,1.2,2.8,0.9
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-27,-999,3.5,8.3,6.5,5.8,2.6,1.2,1.5,3.2,0.5,0.3,0.2,0.2,3.1,10.2,4.8,2.9,5.3,2,0.5,0.3,0.2,0.2,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-28,-999,0.1,0.1,0.2,0.4,0.6,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,5.1,4,3.7,0.6,0.9,0.7,1.1,0.8,0.3,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-29,-999,0.2,0.3,0.1,0.1,0.4,0.5,0.3,0.3,0.3,0.8,0.4,0.3,0.8,0.8,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.4,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-11-30,-999,0.5,0.4,0.5,0.4,0.4,0.5,0.5,0.7,0.6,0.6,0.4,0.1,0.3,0.4,6.7,7.5,1.1,0.5,0.2,0.1,0.1,0.5,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-01,-999,0.1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,2.2,0.5,0.5,1.3,0.4,0.2,0.2,0.2,0.2,0.2,1.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-02,-999,1.8,1.3,1,0.8,0.4,0.3,0.5,0.8,0.6,3,1.6,1.8,1.5,2.4,0.9,0.7,0.6,0.5,0.6,0.4,0.4,0.8,1.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-03,-999,1,1.1,1.1,0.9,0.6,0.7,1,0.8,0.9,4.1,10.1,8.8,11.8,6,2,0.7,0.8,0.5,0.4,0.3,0.2,0.2,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-04,-999,0.2,0.3,0.4,1,2.1,2.3,0.4,3.7,8,5.9,2.4,6.1,2.8,2,2.4,1.6,1.1,0.6,0.4,0.3,0.3,0.2,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-05,-999,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.5,0.1,0.8,0.5,0.5,1,0.9,1.1,1.3,0.7,1.1,0.7,0.7,0.8
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-06,-999,0.2,0.3,1.3,0.7,0.7,1.1,2,1,0.7,3.8,4.9,13.2,5.7,5.9,2.8,1.6,0.7,0.4,0.4,0.3,0.3,0.2,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-07,-999,0.3,0.3,0.3,0.3,0.3,0.3,1,0.3,0.3,0.2,0.4,0.3,0.3,0.4,0.4,0.4,0.9,1.1,1.5,6.1,7.1,4.4,0.6
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-08,-999,1.2,1.1,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.5,1.1,2.5,9.5,2.6,1.3,1.2,2.9,6.3,1.4,0.6,0.4,0.7,0.5
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-09,-999,0.9,2.4,1.7,0.7,1.2,0.8,3.9,5.1,5.7,1.5,1.5,1.2,0.5,0.3,0.2,0.2,0.4,0.5,0.2,2.4,3.3,0.8,0.5
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-10,-999,0.3,0.4,0.6,0.4,1.7,0.7,0.6,1.3,2.1,2.8,0.6,0.5,0.2,0.4,0.2,0.1,0.1,0,0,0,0,0.1,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-11,-999,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.6,0.5,0.4,0.2,0.2,0,0.4,0.1,0,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-12,0.1,0.1,0,0,0.1,0.2,1.8,0.7,0.3,0.2,0.2,-999,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0,0,0,0,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-13,0.1,0,0.5,0.4,0.1,0.2,0.3,0.1,0,0,0,-999,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-14,0.4,0.4,0.5,0.6,0.7,0.8,0.8,0.8,0.8,-999,-999,-999,-999,-999,-999,-999,-999,0,0.1,0.1,0,0,0,0
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-15,0,0,0.1,0.1,0.1,0.2,0.4,0.4,0.4,0.5,0.6,0.8,0.9,-999,1.3,1.2,0.9,0.6,0.4,0.5,0.5,0.4,0.4,0.4
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-16,-999,0.3,0.1,0.2,0.4,0.5,0.4,1.2,2.4,1.1,1.4,0.9,1,1.4,0.6,0.6,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.4
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-17,-999,0.4,0.1,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.2,0.2,0.1,0.5,0.5,0.5,0.5,0.6,0.9,1.1,0.9,0.4,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-18,-999,0.2,0.2,0,0.1,0.4,0.6,0.7,1.1,0.8,0.9,0.7,0.7,0.5,0.6,0.6,0.5,0.6,0.7,0.8,0.9,0.8,0.7,0.7
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-19,-999,0.5,0.4,1,9.8,1.8,0.3,0.4,0.3,0.3,0.2,0.2,3.8,0.2,0.1,0,3,0.3,0.5,0.7,0.2,0.1,0.2,0.5
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-20,-999,0.5,0.4,0.3,0.4,0.5,0.8,4.9,7.3,4.1,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.2,3.2,1.9,0.9,6.3,3.9
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-21,-999,4.6,0.6,0.8,0.9,6.3,5.4,5.6,5.9,5.9,4.6,2.3,0.9,2.9,1,0.7,1.1,0.9,0.9,0.9,0.7,0.5,0.3,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-22,-999,0.8,0.5,0.7,0.5,0.2,0.2,0.4,1,0.3,0,0,0,0.1,0.1,0.1,0,0,0.3,0.3,0.5,1.1,2.3,0.6
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-23,-999,0.7,0.3,0.3,0.4,0.8,1.2,1.6,2.4,3.9,8.9,9.5,7.7,3.4,0.7,1.9,2.2,1.2,1.2,0.9,0.8,0.7,0.9,1.4
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-24,-999,2,2.5,4,1.4,0.9,1.4,3.7,4.4,3.1,0.3,0.5,0.9,0.9,3.5,3.3,2.5,1,0.3,0.4,0.4,0.2,0.7,0.9
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-25,-999,1.3,2.2,0.9,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.6,1,0.5,0.4,0.3,0.3,0.1,0.1,0.3,0.2,0.2,0.1,0.1
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-26,-999,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-27,-999,0.3,0.5,0.3,0.2,0.3,0.2,0.1,0.1,0.8,0.6,0.2,0.5,1.3,0.8,0.7,0.5,0.2,0.1,0.1,0.1,0.2,0.2,0.3
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-28,-999,0.4,0.3,0.4,0.3,0.4,0.2,0.3,0.2,0.2,0.2,0.3,2,5.6,7.2,4.2,1.2,0.2,0.1,0,0,0,0.2,2.6
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-29,-999,1.3,0.1,0.1,0.1,0,0.3,2.7,2.3,1.1,5.7,12.5,13.6,5.3,0.4,0.6,0.5,0.4,0.3,0.2,0.2,0.2,0.3,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-30,-999,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.4,2,5.1,6.4,8.8,6.5,1.4,0.8,0.3,0.2,0.2,0.2,0.2,0.2
SO2,090135,Ardrossan,AB,53.55469,-113.1449,2020-12-31,-999,0.3,0.3,0.4,0.3,0.2,0.2,0.1,0.1,0.3,0.6,1,0.8,1.4,5.2,7.5,7.1,3.4,1.5,1.2,1.4,1.4,1.4,1.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-01,1.2,-999,0.7,0.6,0.4,0.4,0.6,0.9,0.7,0.2,0.5,0.5,0.3,0.4,0.4,0.4,0.4,0.2,0.2,0.1,0.1,0,0.1,0.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-02,0.1,-999,0,0.2,0.1,0.6,0.1,0.1,0.1,0.1,0.2,0.2,0.5,0.4,0.4,0.2,0.1,0.1,0,0,0.1,0.4,0.3,0.3
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-03,0.2,-999,0.1,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.3,0.3,0.2,0.2,0.6,0.7,0.6,0.5,0.1,0.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-04,0.2,-999,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.3,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-05,0.2,-999,0.1,0.3,0.5,0.4,0.4,0.2,0.2,0.5,0.4,0.3,0.4,0.5,0.3,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.7,0.4
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-06,0.2,-999,0.3,0.1,0.3,0.2,0.3,0.2,0.4,0.5,0.4,0.5,0.6,0.7,1,0.8,0.5,0.3,0.3,0.3,0.1,0.2,0.3,0.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-07,0.4,-999,0.2,0.2,0.2,0.4,0.7,0.8,0.9,0.7,0.7,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-08,0,-999,0.1,0,0.1,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.3
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-09,0.2,-999,0.5,0.6,0.5,0.5,0.4,0.3,0.4,0.3,0.5,0.6,0.5,0.5,0.4,0.3,0,0.1,0,0,0,0,0,0
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-10,0,-999,0,0,0,0,0,0,0.1,0,0.1,0.2,0.2,0.2,0.5,0.6,0.5,0.7,0.7,0.5,0.2,0.2,0,0.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-11,0.1,-999,0,0,0,0,0.1,0.5,0.5,0.3,0.4,0.3,0.4,0.6,0.6,0.6,0.3,0.2,0.2,0.3,0.5,0.5,0.6,0.3
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-12,0.5,-999,0.2,0.4,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.5,0.4,0.3,0.2,0.2,0.1,0,0.1,0.2,0.1,0.1,0
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-13,0,-999,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,-999,-999,-999,-999,0,0,0,0,0,0
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-14,0,-999,0,0,0,0.2,0.1,0.1,0.3,0.4,0.2,0,0,0.1,0,0.2,0.1,0.2,0.1,0.1,0.3,0.5,0.3,0.3
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-15,0.4,-999,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,0.4,0.4,0.4,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-16,0.2,-999,0.4,0.4,0.3,0.2,0.3,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.8,0.8,0.8,0.7,0.8,0.7,0.6,0.8,0.9,1.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-17,1.1,-999,1.4,1.4,1.6,1.4,1.3,1.3,1.2,1.2,1.2,1.3,1.5,1.4,1.5,1.1,0.8,0.6,0.6,0.7,0.5,0.8,0.6,0.6
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-18,0.3,-999,0.5,0.3,0.5,0.3,0.5,0.7,0.9,0.9,1,1.6,1.5,1.1,1.3,1.4,1.2,0.5,0.5,0.5,0.4,0.2,0.2,0.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-19,0,-999,0.1,0,0,0,0,0,0.2,0.3,0.6,1.1,1.5,1.8,1.3,1.2,2.5,1.6,1.8,1.5,1.8,2,2,1.5
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-20,1.4,-999,1.1,0.8,1,1.8,1.5,2.6,2.9,2.2,1.2,1.4,1.3,1.1,1.4,2.5,4.3,3.1,2.4,2,1.6,1,0.8,0.8
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-21,0.9,-999,0.5,0.6,0.4,0.6,0.4,0.6,0.7,0.8,1.5,0.8,1.3,0.7,0.7,0.6,0.7,1,1.1,1,1.1,0.3,0,0.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-22,0,-999,0.1,0,0,0,0.1,0.5,0.7,0.4,0.4,0.4,0.3,0,0,0,0.1,0.1,0.3,0.2,0.5,0.4,0.3,0.4
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-23,0.2,-999,0,0,0,0.1,0.4,0.9,1,1,0.7,0.7,0.5,0.6,0.8,0.9,1.2,1.1,0.6,0.7,0.6,0.4,0.2,0.3
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-24,0.3,-999,0.4,0.4,0.4,0.4,0.4,0.5,0.7,0.7,0.8,1.1,1.3,1.1,1,1.2,1,0.5,0.3,0.3,0.2,0.1,0.7,0.9
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-25,0.8,-999,0.6,0.4,0.3,0.3,0.2,0.1,0.3,0.9,2.6,3,1.6,0.6,0.3,0.3,0.3,0,0.1,0.4,0.2,0.1,0.1,0
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-26,0,-999,0,0.2,0,0,0,0,0,0.2,0.4,0.2,0.2,0.2,0,0,0,0.1,0.2,0.3,0.1,0.1,0.2,0.5
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-27,0.5,-999,0.8,0.6,0.3,0.3,0.5,0.8,0.3,0.4,0.7,0.7,0.7,0.4,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-28,0.1,-999,0.2,0.1,0.1,0.3,0.4,0.4,0.7,0.6,0.5,0.5,0.6,0.7,0.6,0.8,0.6,0.6,1,1.1,1.1,0.7,0.4,0.3
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-29,0.3,-999,0.5,0.4,0.2,0.3,0.3,0.5,0.8,1.1,1.2,0.9,1,0.6,0.7,0.9,0.8,0.5,0.6,0.8,0.8,0.6,0.4,0.4
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-30,0.4,-999,0.4,0.6,0.5,0.6,1,0.4,0.5,0.6,0.7,0.8,-999,-999,-999,0.4,0.4,0.3,0.1,0.2,0.4,0.7,0.7,1.1
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-01-31,0.5,-999,0.3,0.2,0.2,0.2,0.4,0.6,1.1,0.9,1.3,1.3,1,0.7,0.6,0.3,0.2,0.2,0,0.1,0.2,0.3,0.6,0.8
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-02-01,0.4,-999,0.6,0.5,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-02-02,0.1,-999,0.3,0.2,0.2,0.2,0,0.2,0.2,0.6,0.8,0.6,0.8,0.4,0.5,0.6,0.3,0.2,0.4,0.6,0.6,0.4,0.5,0.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-02-03,0.3,-999,0.4,0.3,0.2,0.3,0.4,0.5,0.1,0,0.1,-999,-999,-999,-999,0.1,0,0,0,0,0,0,0,0
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-02-04,0,-999,0,0.1,0,0.1,0,0.2,0,0,0.2,0.3,0.4,0.5,0.6,0.3,0,0,0,0,0,0,0,0
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-02-05,0,-999,0,0,0,0,0,0,0,0.1,0.3,0.5,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0,0.1,0.4,1.9,2.2
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-02-06,1.2,-999,0.8,0.6,0.9,0.4,0.3,0.4,1.1,1.2,1.3,0.9,0.4,0.4,0.4,0.5,0.4,0.4,0.3,0.4,0.5,0.3,0.3,0.3
SO2,090229,Calgary,AB,50.95512,-113.96974,2020-02-07,0.4,-999,0.4,0.6,0.7,0.9,1,1.3,1.6,1.9,2,2.3,2.6,2.5,2.4,2.4,2.4,2.4,2.6,2.6,2.5,2,2.4,2.1
