File generated on // Fichier créé sur, 2025-02-14

Pollutant // Polluant:, PM2.5
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-09-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-10-31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-11-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,4,4,4,5,5,3,3,4,6
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-14,6,5,5,5,4,2,1,1,2,2,1,2,2,3,2,3,4,3,3,3,4,4,3,3
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-15,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0,0
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-16,0,0,0,0,0,0,1,2,2,3,3,5,5,6,6,7,7,9,11,11,11,11,8,8
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-17,8,9,9,10,11,11,11,12,13,9,7,6,8,9,9,10,10,9,10,10,10,11,11,11
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-18,10,10,10,10,9,7,6,6,9,9,7,5,5,5,5,4,6,7,5,2,3,3,2,2
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-19,2,3,3,2,2,2,2,3,3,1,2,3,4,3,4,4,4,5,5,6,5,5,5,5
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-20,6,6,6,5,5,6,6,6,6,7,7,4,5,5,5,6,6,7,11,13,20,18,17,18
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-21,17,17,18,20,20,19,20,18,13,8,6,5,5,5,5,5,5,5,8,9,9,14,11,8
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-22,6,6,7,7,7,8,9,10,10,11,11,11,11,11,12,11,10,9,9,7,6,5,4,1
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-23,1,0,0,0,0,0,0,1,1,3,3,1,2,2,3,3,3,3,3,3,3,3,3,4
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-25,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-26,2,2,2,2,2,2,6,9,7,7,7,5,4,5,5,6,7,7,8,8,8,8,9,10
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-27,10,9,9,8,6,2,6,7,6,4,4,4,4,4,5,11,12,11,7,7,8,8,11,17
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-28,18,16,15,14,15,16,16,17,21,14,13,13,13,12,11,12,11,11,11,11,10,9,8,7
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-29,7,7,7,7,6,6,6,6,6,6,7,7,9,10,11,12,12,12,13,12,13,13,13,14
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-30,14,15,15,14,15,13,9,9,9,9,9,9,9,10,9,10,11,9,10,12,12,11,12,12
PM2.5,636,065001,Barrie,ON,44.38231,-79.70243,2022-12-31,10,8,7,5,5,7,7,5,5,4,4,4,6,4,3,3,3,4,5,6,5,5,5,5
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,636,065101,Newmarket,ON,44.04431,-79.48325,2022-01-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
